;地图	坐标X	坐标Y	怪物名字	范围	数量	0	集中刷新坐标机率	名字颜色(0~255)	内功怪物(0,1)	国家ID		
风云之地	127	112	★★★无量天尊★★★	200	2	6	0	249				
风云之地	127	112	清风送礼[福利BOSS]9	1	1	12	0	253				
;-------天之禁地------终极手镯						0						
地之禁地	226	142	禁地守卫[极恶]	100	20	3	0	254	0	0		
地之禁地	226	142	魔龙教主·封印	100	20	3	0	161	0	0		
地之禁地	226	142	牛魔王·封印	100	20	3	0	241	0	0		
地之禁地	226	142	雪域魔王·神·疯狂	100	2	6	0	243	0	0		
地之禁地	70	208	禁地守卫[极恶]	100	20	3	0	254	0	0		
地之禁地	70	208	魔龙教主·封印	100	20	3	0	161	0	0		
地之禁地	70	208	牛魔王·封印	100	20	3	0	241	0	0		
地之禁地	70	208	雪域魔王·神·疯狂	100	2	6	0	243	0	0		
地之禁地	226	142	禁地守卫[极恶]	100	20	3	0	254				
地之禁地	226	142	魔龙教主·封印	100	20	3	0	161				
地之禁地	226	142	牛魔王·封印	100	20	3	0	241				
地之禁地	226	142	雪域魔王·神·疯狂	100	2	6	0	243				
地之禁地	70	208	禁地守卫[极恶]	100	20	3	0	254				
地之禁地	70	208	魔龙教主·封印	100	20	3	0	161				
地之禁地	70	208	牛魔王·封印	100	20	3	0	241				
地之禁地	70	208	雪域魔王·神·疯狂	100	2	6	0	243				
天之禁地	50	50	禁地守卫[极恶]	100	15	3	0	254	0	0		
天之禁地	50	50	魔龙教主·封印	100	15	3	0	161	0	0		
天之禁地	50	50	牛魔王·封印	100	15	3	0	241	0	0		
天之禁地	50	50	雪域魔王·神·疯狂	100	2	3	0	243	0	0		
天之禁地	50	50	禁地守卫[极恶]	100	15	3	0	254				
天之禁地	50	50	魔龙教主·封印	100	15	3	0	161				
天之禁地	50	50	牛魔王·封印	100	15	3	0	241				
天之禁地	50	50	雪域魔王·神·疯狂	100	2	3	0	243				
天之禁地	50	50	★★★天外来客★★★	100	2	6	0	249				
天之禁地	50	50	清风送礼[福利BOSS]9	1	1	12	0	253				
;-------天涯海角---------次终极戒指						0						
海角天涯	85	209	食人妖[极恶]	200	20	3	0	254	0	0		
海角天涯	85	209	野蛮≡土石人·[残暴]	200	20	3	0	161	0	0		
海角天涯	85	209	食人≡草本恶魔·[恐惧]	200	20	3	0	241	0	0		
海角天涯	85	209	荒野≡万年树妖·[憎恨]	200	2	6	0	243	0	0		
海角天涯	223	113	食人妖[极恶]	200	20	3	0	254	0	0		
海角天涯	223	113	野蛮≡土石人·[残暴]	200	20	3	0	161	0	0		
海角天涯	223	113	食人≡草本恶魔·[恐惧]	200	20	3	0	241	0	0		
海角天涯	223	113	荒野≡万年树妖·[憎恨]	200	2	6	0	243	0	0		
海角天涯	85	209	食人妖[极恶]	200	20	3	0	254				
海角天涯	85	209	野蛮≡土石人·[残暴]	200	20	3	0	161				
海角天涯	85	209	食人≡草本恶魔·[恐惧]	200	20	3	0	241				
海角天涯	85	209	荒野≡万年树妖·[憎恨]	200	2	6	0	243				
海角天涯	223	113	食人妖[极恶]	200	20	3	0	254				
海角天涯	223	113	野蛮≡土石人·[残暴]	200	20	3	0	161				
海角天涯	223	113	食人≡草本恶魔·[恐惧]	200	20	3	0	241				
海角天涯	223	113	荒野≡万年树妖·[憎恨]	200	2	6	0	243				
天涯海角	100	100	食人妖[极恶]	100	15	3	0	254	0	0		
天涯海角	100	100	野蛮≡土石人·[残暴]	100	15	6	0	161	0	0		
天涯海角	100	100	食人≡草本恶魔·[恐惧]	100	15	6	0	241	0	0		
天涯海角	100	100	荒野≡万年树妖·[憎恨]	100	2	3	0	243	0	0		
天涯海角	100	100	食人妖[极恶]	100	15	3	0	254				
天涯海角	100	100	野蛮≡土石人·[残暴]	100	15	6	0	161				
天涯海角	100	100	食人≡草本恶魔·[恐惧]	100	15	6	0	241				
天涯海角	100	100	荒野≡万年树妖·[憎恨]	100	2	3	0	243				
天涯海角	100	100	★★★万魔嗜心兽★★★	200	2	6	0	249				
天涯海角	100	100	清风送礼[福利BOSS]9	1	1	12	0	253				
;---------屠魔战场--------终极戒指						0						
屠魔之路	118	72	屠魔勇士[极恶]	100	20	3	0	254	0	0		
屠魔之路	118	72	天魔へ战将·[残暴]	100	20	3	0	161	0	0		
屠魔之路	118	72	地狱へ勇士·[恐惧]	100	20	3	0	241	0	0		
屠魔之路	118	72	魔牛へ之王·[憎恨]	100	2	6	0	243	0	0		
屠魔之路	77	150	屠魔勇士[极恶]	100	20	3	0	254	0	0		
屠魔之路	77	150	天魔へ战将·[残暴]	100	20	3	0	161	0	0		
屠魔之路	77	150	地狱へ勇士·[恐惧]	100	20	3	0	241	0	0		
屠魔之路	77	150	魔牛へ之王·[憎恨]	100	2	6	0	243	0	0		
屠魔之路	118	72	屠魔勇士[极恶]	100	20	3	0	254				
屠魔之路	118	72	天魔へ战将·[残暴]	100	20	3	0	161				
屠魔之路	118	72	地狱へ勇士·[恐惧]	100	20	3	0	241				
屠魔之路	118	72	魔牛へ之王·[憎恨]	100	2	6	0	243				
屠魔之路	77	150	屠魔勇士[极恶]	100	20	3	0	254				
屠魔之路	77	150	天魔へ战将·[残暴]	100	20	3	0	161				
屠魔之路	77	150	地狱へ勇士·[恐惧]	100	20	3	0	241				
屠魔之路	77	150	魔牛へ之王·[憎恨]	100	2	6	0	243				
屠魔战场	60	90	屠魔勇士[极恶]	100	15	3	0	254	0	0		
屠魔战场	60	90	天魔へ战将·[残暴]	100	15	3	0	161	0	0		
屠魔战场	60	90	地狱へ勇士·[恐惧]	100	15	3	0	241	0	0		
屠魔战场	60	90	魔牛へ之王·[憎恨]	100	2	3	0	243	0	0		
屠魔战场	60	90	屠魔勇士[极恶]	100	15	3	0	254				
屠魔战场	60	90	天魔へ战将·[残暴]	100	15	3	0	161				
屠魔战场	60	90	地狱へ勇士·[恐惧]	100	15	3	0	241				
屠魔战场	60	90	魔牛へ之王·[憎恨]	100	2	3	0	243				
屠魔战场	60	90	★★★天地主宰★★★	200	2	6	0	249				
屠魔战场	60	90	清风送礼[福利BOSS]9	1	1	12	0	253				
;-------审判之地-------次终极头盔						0						
审判广场	92	92	裁决者[极恶]	300	30	3	0	254	0	0		
审判广场	92	92	裁决を不败神兵·[残暴]	300	30	3	0	161	0	0		
审判广场	92	92	裁决を夺命巫师·[残暴]	300	30	3	0	241	0	0		
审判广场	92	92	裁决を恐怖巨魔·[残暴]	300	2	6	0	243	0	0		
审判广场	92	92	裁决者[极恶]	300	30	3	0	254				
审判广场	92	92	裁决を不败神兵·[残暴]	300	30	3	0	161				
审判广场	92	92	裁决を夺命巫师·[残暴]	300	30	3	0	241				
审判广场	92	92	裁决を恐怖巨魔·[残暴]	300	2	6	0	243				
审判之地	100	100	裁决者[极恶]	200	20	3	0	254	0	0		
审判之地	100	100	裁决を不败神兵·[残暴]	200	20	3	0	161	0	0		
审判之地	100	100	裁决を夺命巫师·[残暴]	200	20	3	0	241	0	0		
审判之地	100	100	裁决を恐怖巨魔·[残暴]	200	2	3	0	243	0	0		
审判之地	100	100	裁决者[极恶]	200	20	3	0	254				
审判之地	100	100	裁决を不败神兵·[残暴]	200	20	3	0	161				
审判之地	100	100	裁决を夺命巫师·[残暴]	200	20	3	0	241				
审判之地	100	100	裁决を恐怖巨魔·[残暴]	200	2	3	0	243				
审判之地	100	100	★★★最后战神★★★	200	2	6	0	249				
审判之地	100	100	清风送礼[福利BOSS]9	1	1	12	0	253				
;-------沉眠之地-------终极头盔						0						
沉眠密道	180	322	神之护卫[极恶]	100	20	3	0	254	0	0		
沉眠密道	180	322	沉眠≮石狮兽≯·[残暴]	100	20	3	0	161	0	0		
沉眠密道	180	322	沉眠≮火狮兽≯·[恐惧]	100	20	3	0	241	0	0		
沉眠密道	180	322	沉眠≮大魔神≯·[憎恨]	100	2	6	0	243	0	0		
沉眠密道	322	183	神之护卫[极恶]	100	20	3	0	254	0	0		
沉眠密道	322	183	沉眠≮石狮兽≯·[残暴]	100	20	3	0	161	0	0		
沉眠密道	322	183	沉眠≮火狮兽≯·[恐惧]	100	20	3	0	241	0	0		
沉眠密道	322	183	沉眠≮大魔神≯·[憎恨]	100	2	6	0	243	0	0		
沉眠密道	180	322	神之护卫[极恶]	100	20	3	0	254				
沉眠密道	180	322	沉眠≮石狮兽≯·[残暴]	100	20	3	0	161				
沉眠密道	180	322	沉眠≮火狮兽≯·[恐惧]	100	20	3	0	241				
沉眠密道	180	322	沉眠≮大魔神≯·[憎恨]	100	2	6	0	243				
沉眠密道	322	183	神之护卫[极恶]	100	20	3	0	254				
沉眠密道	322	183	沉眠≮石狮兽≯·[残暴]	100	20	3	0	161				
沉眠密道	322	183	沉眠≮火狮兽≯·[恐惧]	100	20	3	0	241				
沉眠密道	322	183	沉眠≮大魔神≯·[憎恨]	100	2	6	0	243				
沉眠之地	100	100	神之护卫[极恶]	200	15	3	0	254	0	0		
沉眠之地	100	100	沉眠≮石狮兽≯·[残暴]	200	15	3	0	161	0	0		
沉眠之地	100	100	沉眠≮火狮兽≯·[恐惧]	200	15	3	0	241	0	0		
沉眠之地	100	100	沉眠≮大魔神≯·[憎恨]	200	2	3	0	243	0	0		
沉眠之地	100	100	神之护卫[极恶]	200	15	3	0	254				
沉眠之地	100	100	沉眠≮石狮兽≯·[残暴]	200	15	3	0	161				
沉眠之地	100	100	沉眠≮火狮兽≯·[恐惧]	200	15	3	0	241				
沉眠之地	100	100	沉眠≮大魔神≯·[憎恨]	200	2	3	0	243				
沉眠之地	100	100	★★★九魔绝天★★★	200	2	6	0	249				
沉眠之地	100	100	清风送礼[福利BOSS]9	1	1	12	0	253				
;--------妖魔之路-----次终极勋章						0						
妖魔之路	102	148	妖魔鬼怪[极恶]	100	20	3	0	254	0	0		
妖魔之路	102	148	魔·犬王·[暴]	100	20	3	0	161	0	0		
妖魔之路	102	148	鬼·尸皇·[恐]	100	20	3	0	241	0	0		
妖魔之路	102	148	妖·白虎·[皇]	100	2	6	0	243	0	0		
妖魔之路	102	148	妖魔鬼怪[极恶]	100	20	3	0	254				
妖魔之路	102	148	魔·犬王·[暴]	100	20	3	0	161				
妖魔之路	102	148	鬼·尸皇·[恐]	100	20	3	0	241				
妖魔之路	102	148	妖·白虎·[皇]	100	2	6	0	243				
妖神殿	50	50	妖魔鬼怪[极恶]	100	15	3	0	254	0	0		
妖神殿	50	50	魔·犬王·[暴]	100	15	3	0	161	0	0		
妖神殿	50	50	鬼·尸皇·[恐]	100	15	3	0	241	0	0		
妖神殿	50	50	妖·白虎·[皇]	100	2	3	0	243	0	0		
妖神殿	50	50	妖魔鬼怪[极恶]	100	15	3	0	254				
妖神殿	50	50	魔·犬王·[暴]	100	15	3	0	161				
妖神殿	50	50	鬼·尸皇·[恐]	100	15	3	0	241				
妖神殿	50	50	妖·白虎·[皇]	100	2	3	0	243				
妖神殿	50	50	★★★万界主宰★★★	200	2	6	0	249				
妖神殿	50	50	清风送礼[福利BOSS]9	1	1	12	0	253				
;-------玄天大殿-----终极勋章						0						
玄天领域	103	95	天之子[极恶]	100	20	3	0	254	0	0		
玄天领域	103	95	天之子·铁面巫神	100	20	3	0	161	0	0		
玄天领域	103	95	天之子·金刚佛	100	20	3	0	241	0	0		
玄天领域	103	95	天之子·兽面佛	100	2	6	0	243	0	0		
玄天领域	103	95	天之子[极恶]	100	20	3	0	254				
玄天领域	103	95	天之子·铁面巫神	100	20	3	0	161				
玄天领域	103	95	天之子·金刚佛	100	20	3	0	241				
玄天领域	103	95	天之子·兽面佛	100	2	6	0	243				
玄天大殿	83	76	天之子[极恶]	100	20	3	0	254	0	0		
玄天大殿	83	76	天之子·铁面巫神	100	20	3	0	161	0	0		
玄天大殿	83	76	天之子·金刚佛	100	20	3	0	241	0	0		
玄天大殿	83	76	天之子·兽面佛	100	2	3	0	243	0	0		
玄天大殿	83	76	天之子[极恶]	100	20	3	0	254				
玄天大殿	83	76	天之子·铁面巫神	100	20	3	0	161				
玄天大殿	83	76	天之子·金刚佛	100	20	3	0	241				
玄天大殿	83	76	天之子·兽面佛	100	2	3	0	243				
玄天大殿	83	76	★★★太初之子★★★	200	1	6	0	249				
玄天大殿	83	76	清风送礼[福利BOSS]9	1	1	12	0	253				
;-------------------------------------------------------------						0						
MFDL	169	190	练功师	1	0	0						
;================封印通道=========================						0						
FY2	278	272	封印魔蛛2	100	200	1	0	70				
FY2	252	246	封印魔蛛2	100	200	1	0	146				
FY2	213	207	封印魔蛛2	100	200	1	0	151				
FY2	174	199	封印魔蛛2	100	200	1	0	215				
FY2	142	167	封印魔蛛2	100	200	1	0	244				
FY2	116	140	封印魔蛛2	100	200	1	0	252				
FY2	79	133	封印魔蛛2	100	200	1	0	251				
FY2	52	107	封印魔蛛2	100	200	1	0	254				
FY2	29	82	封印神龙2	0	1	3	0	249				
FY2	142	167	清风送礼[福利BOSS]2	1	1	12	0	253				
FY3	278	272	封印魔蛛3	100	200	1	0	70				
FY3	252	246	封印魔蛛3	100	200	1	0	146				
FY3	213	207	封印魔蛛3	100	200	1	0	151				
FY3	174	199	封印魔蛛3	100	200	1	0	215				
FY3	142	167	封印魔蛛3	100	200	1	0	244				
FY3	116	140	封印魔蛛3	100	200	1	0	252				
FY3	79	133	封印魔蛛3	100	200	1	0	251				
FY3	52	107	封印魔蛛3	100	200	1	0	254				
FY3	29	82	封印神龙3	0	1	3	0	249				
FY3	142	167	清风送礼[福利BOSS]3	1	1	12	0	253				
FY4	278	272	封印魔蛛4	100	200	1	0	70				
FY4	252	246	封印魔蛛4	100	200	1	0	146				
FY4	213	207	封印魔蛛4	100	200	1	0	151				
FY4	174	199	封印魔蛛4	100	200	1	0	215				
FY4	142	167	封印魔蛛4	100	200	1	0	244				
FY4	116	140	封印魔蛛4	100	200	1	0	252				
FY4	79	133	封印魔蛛4	100	200	1	0	251				
FY4	52	107	封印魔蛛4	100	200	1	0	254				
FY4	29	82	封印神龙4	0	1	3	0	249				
FY4	142	167	清风送礼[福利BOSS]4	1	1	12	0	253				
FY5	278	272	封印魔蛛5	100	200	1	0	70				
FY5	252	246	封印魔蛛5	100	200	1	0	146				
FY5	213	207	封印魔蛛5	100	200	1	0	151				
FY5	174	199	封印魔蛛5	100	200	1	0	215				
FY5	142	167	封印魔蛛5	100	200	1	0	244				
FY5	116	140	封印魔蛛5	100	200	1	0	252				
FY5	79	133	封印魔蛛5	100	200	1	0	251				
FY5	52	107	封印魔蛛5	100	200	1	0	254				
FY5	29	82	封印神龙5	0	1	3	0	249				
FY5	142	167	清风送礼[福利BOSS]5	1	1	12	0	253				
FY6	278	272	封印魔蛛6	100	200	1	0	70				
FY6	252	246	封印魔蛛6	100	200	1	0	146				
FY6	213	207	封印魔蛛6	100	200	1	0	151				
FY6	174	199	封印魔蛛6	100	200	1	0	215				
FY6	142	167	封印魔蛛6	100	200	1	0	244				
FY6	116	140	封印魔蛛6	100	200	1	0	252				
FY6	79	133	封印魔蛛6	100	200	1	0	251				
FY6	52	107	封印魔蛛6	100	200	1	0	254				
FY6	29	82	封印神龙6	0	1	3	0	249				
FY6	142	167	清风送礼[福利BOSS]6	1	1	12	0	253				
FY7	278	272	封印魔蛛7	100	200	1	0	70				
FY7	252	246	封印魔蛛7	100	200	1	0	146				
FY7	213	207	封印魔蛛7	100	200	1	0	151				
FY7	174	199	封印魔蛛7	100	200	1	0	215				
FY7	142	167	封印魔蛛7	100	200	1	0	244				
FY7	116	140	封印魔蛛7	100	200	1	0	252				
FY7	79	133	封印魔蛛7	100	200	1	0	251				
FY7	52	107	封印魔蛛7	100	200	1	0	254				
FY7	29	82	封印神龙7	0	1	3	0	249				
FY7	142	167	清风送礼[福利BOSS]7	1	1	12	0	253				
FY8	278	272	封印魔蛛8	100	200	1	0	70				
FY8	252	246	封印魔蛛8	100	200	1	0	146				
FY8	213	207	封印魔蛛8	100	200	1	0	151				
FY8	174	199	封印魔蛛8	100	200	1	0	215				
FY8	142	167	封印魔蛛8	100	200	1	0	244				
FY8	116	140	封印魔蛛8	100	200	1	0	252				
FY8	79	133	封印魔蛛8	100	200	1	0	251				
FY8	52	107	封印魔蛛8	100	200	1	0	254				
FY8	29	82	封印神龙8	0	1	3	0	249				
FY8	142	167	清风送礼[福利BOSS]8	1	1	12	0	253				
FY9	278	272	封印魔蛛9	100	200	1	0	70				
FY9	252	246	封印魔蛛9	100	200	1	0	146				
FY9	213	207	封印魔蛛9	100	200	1	0	151				
FY9	174	199	封印魔蛛9	100	200	1	0	215				
FY9	142	167	封印魔蛛9	100	200	1	0	244				
FY9	116	140	封印魔蛛9	100	200	1	0	252				
FY9	79	133	封印魔蛛9	100	200	1	0	251				
FY9	52	107	封印魔蛛9	100	200	1	0	254				
FY9	29	82	封印神龙9	0	1	3	0	249				
FY9	142	167	清风送礼[福利BOSS]9	1	1	12	0	253				
;上古封印之地						0						
上古封印之地	500	500	玛法教主	1000	1	12	0	249				
上古封印之地	500	500	黑山老妖	1000	1	12	0	249				
上古封印之地	500	500	恶魔之主	1000	1	12	0	249				
上古封印之地	500	500	兽人王	1000	1	12	0	249				
上古封印之地	500	500	恶龙之灵	1000	1	12	0	249				
上古封印之地	500	500	食人魔	1000	1	12	0	249				
上古封印之地	500	500	镇天霸主	1000	1	12	0	249				
上古封印之地	500	500	沼泽魔王	1000	1	12	0	249				
上古封印之地	500	500	远古霸主	1000	1	12	0	249				
上古封印之地	500	500	深渊魔王	1000	1	12	0	249				
上古封印之地	500	500	上古巨魔	1000	1	12	0	249				
上古封印之地	500	500	持国天王	1000	1	12	0	249				
上古封印之地	500	500	上古大妖	1000	1	12	0	249				
上古封印之地	500	500	通天教主	1000	1	12	0	249				
上古封印之地	500	500	紫微大帝	1000	1	12	0	249				
上古封印之地	500	500	人面魔珠	1000	1	12	0	249				
上古封印之地	500	500	鬼王	1000	1	12	0	249				
上古封印之地	500	500	封印魔王	1000	1	12	0	249				
上古封印之地	500	500	峡谷恶魔	1000	1	12	0	249				
上古封印之地	500	500	玄冥化身莽	1000	1	12	0	249				
上古封印之地	500	500	远古暴躁猪魔	1000	1	12	0	249				
上古封印之地	500	500	迷失罪恶狂徒	1000	1	12	0	249				
上古封印之地	500	500	帝魂	1000	1	12	0	249				
上古封印之地	500	500	石魁	1000	1	12	0	249				
上古封印之地	500	500	大地之主	1000	1	12	0	249				
上古封印之地	500	500	法外狂徒	1000	1	12	0	249				
上古封印之地	500	500	恐惧之王	1000	1	12	0	249				
上古封印之地	500	500	落日战神	1000	1	12	0	249				
上古封印之地	500	500	圣地教主	1000	1	12	0	249				
上古封印之地	500	500	邪恶野猪之王	1000	1	12	0	249				
上古封印之地	500	500	重生之骷髅王	1000	1	12	0	249				
上古封印之地	500	500	传说教主	1000	1	12	0	249				
上古封印之地	500	500	堕落教主	1000	1	12	0	249				
上古封印之地	500	500	花仙子	1000	1	12	0	249				
上古封印之地	500	500	九绝尸王	1000	1	12	0	249				
上古封印之地	500	500	迷失洞主	1000	1	12	0	249				
上古封印之地	500	500	吞噬之主	1000	1	12	0	249				
上古封印之地	500	500	玄冥教主	1000	1	12	0	249				
上古封印之地	500	500	真爱教主	1000	1	12	0	249				
上古封印之地	500	500	罪大恶极	1000	1	12	0	249				
上古封印之地	500	500	绝望龙王	1000	1	12	0	249				
上古封印之地	500	500	暗月教主	1000	1	12	0	249				
上古封印之地	500	500	迷乱教主	1000	1	12	0	249				
上古封印之地	500	500	幽冥恶魔	1000	1	12	0	249				
上古封印之地	500	500	上古战神	1000	1	12	0	249				
上古封印之地	500	500	沙漠巨型多角兽	1000	1	12	0	249				
上古封印之地	500	500	邪恶骷髅精灵	1000	1	12	0	249				
上古封印之地	500	500	寂静之主※霸主	1000	1	12	0	70				
上古封印之地	500	500	上古变异虫王	1000	1	12	0	70				
上古封印之地	500	500	圣兽白虎	1000	2	12	0	70				
上古封印之地	500	500	圣兽青龙	1000	2	12	0	70				
上古封印之地	500	500	圣兽朱雀	1000	2	12	0	70				
上古封印之地	500	500	圣兽玄武	1000	2	12	0	70				
上古封印之地	500	500	后羿	1000	1	12	0	70				
上古封印之地	500	500	暗黑骑士	1000	1	12	0	70				
上古封印之地	500	500	毒龙天蝎	1000	1	12	0	70				
上古封印之地	500	500	恐惧魔蝎	1000	1	12	0	70				
上古封印之地	500	500	独角巨魔	1000	1	12	0	70				
上古封印之地	500	500	蝙蝠魔	1000	1	12	0	70				
上古封印之地	500	500	哥斯拉	1000	1	12	0	70				
上古封印之地	500	500	暗黑蛟龙	1000	1	12	0	70				
上古封印之地	500	500	远古天魔蝎	1000	1	12	0	70				
上古封印之地	500	500	赤血魔神	1000	1	12	0	70				
上古封印之地	500	500	五爪金龙	1000	1	12	0	70				
上古封印之地	500	500	狂暴魔神	1000	1	12	0	70				
上古封印之地	500	500	遗忘战神	1000	1	12	0	70				
上古封印之地	500	500	暗黑魔导师	1000	1	12	0	70				
上古封印之地	500	500	天鲲鹏青鸾	1000	1	12	0	70				
上古封印之地	500	500	冰焰噬魂魔王	1000	1	12	0	70				
上古封印之地	500	500	荒漠食人翼龙	1000	1	12	0	70				
上古封印之地	500	500	暗夜赤身魔蚁	1000	1	12	0	70				
上古封印之地	500	500	荒漠吞噬千足虫	1000	1	12	0	70				
上古封印之地	500	500	剧毒无解之人面蛛王	1000	1	12	0	70				
世界的尽头	300	300	★★★黑暗主宰★★★	600	6	24	0	93				
世界的尽头	300	300	★★★邪皇祖师★★★	600	6	24	0	93				
世界的尽头	300	300	★★★神炎之王★★★	600	6	24	0	93				
世界的尽头	300	300	★★★万魔嗜心兽★★★	600	6	24	0	93				
世界的尽头	300	300	★★★鎏詍慑魔天尊★★★	600	6	24	0	93				
世界的尽头	300	300	★★毒龙鳞青风蝎★★★	600	6	24	0	93				
世界的尽头	300	300	★★★天地主宰★★★	600	6	24	0	93				
世界的尽头	300	300	★★★五爪金龙★★★	600	6	24	0	93				
世界的尽头	300	300	★★★最后战神★★★	600	6	24	0	93				
世界的尽头	300	300	★★★九魔绝天★★★	600	6	24	0	93				
世界的尽头	300	300	★★★万界主宰★★★	600	6	24	0	93				
世界的尽头	300	300	★★★天雷灭界鬼祖★★★	600	6	24	0	93				
世界的尽头	300	300	★★★万古青天大帝★★★	600	6	24	0	93				
世界的尽头	300	300	★★★元始天尊★★★	600	6	24	0	93				
世界的尽头	300	300	★★★道德天尊★★★	600	6	24	0	93				
世界的尽头	300	300	★★★无量天尊★★★	600	6	24	0	93				
世界的尽头	300	300	★★★天外来客★★★	600	6	24	0	93				
世界的尽头	300	300	★★★剑主苍穹★★★	600	6	24	0	93				
世界的尽头	300	300	★★★太初之子★★★	600	6	24	0	93				
世界的尽头	300	300	【世界BOSS】玄天战神	600	1	12	0	93				
世界的尽头	300	300	清风送礼[福利BOSS]9	1	1	12	0	253				
世界的尽头	300	300	清风送礼[福利BOSS]9	1	1	12	0	253				
;世界的尽头	300	300	★★★传承守护者[魔防]★★★	600	10	12	0	93				
;世界的尽头	300	300	★★★传承守护者[物防]★★★	600	10	12	0	93				
